,source_node,target_node,Unnamed: 0_x,urlkey_x,id_x,Source,merge_key_x,Unnamed: 0_y,urlkey_y,id_y,Target,merge_key_y
601,42277,71692,269,software-qa-and-testing,42277,Software QA and Testing,42277,214,software-craftsmanship,71692,Software Craftsmanship,71692
602,71692,257541,214,software-craftsmanship,71692,Software Craftsmanship,71692,4515,dev-ops,257541,Dev Ops,257541
603,15582,257541,3,web-development,15582,Web Development,15582,4515,dev-ops,257541,Dev Ops,257541
604,3833,257541,10,softwaredev,3833,Software Development,3833,4515,dev-ops,257541,Dev Ops,257541
605,257541,257541,4515,dev-ops,257541,Dev Ops,257541,4515,dev-ops,257541,Dev Ops,257541
606,61781,257541,148,ux-design,61781,UX Design,61781,4515,dev-ops,257541,Dev Ops,257541
607,107583,257541,3958,ui-design,107583,UI Design,107583,4515,dev-ops,257541,Dev Ops,257541
608,48471,257541,32,computer-programming,48471,Computer programming,48471,4515,dev-ops,257541,Dev Ops,257541
609,21549,257541,83,agile-project-management,21549,Agile Project Management,21549,4515,dev-ops,257541,Dev Ops,257541
610,563,257541,7,opensource,563,Open Source,563,4515,dev-ops,257541,Dev Ops,257541
611,659,257541,8,webdesign,659,Web Design,659,4515,dev-ops,257541,Dev Ops,257541
612,25435,257541,267,test-driven-development,25435,Test Driven Development,25435,4515,dev-ops,257541,Dev Ops,257541
613,28205,257541,8735,database-design-development,28205,Database Design & Development,28205,4515,dev-ops,257541,Dev Ops,257541
614,42277,257541,269,software-qa-and-testing,42277,Software QA and Testing,42277,4515,dev-ops,257541,Dev Ops,257541
615,71692,563,214,software-craftsmanship,71692,Software Craftsmanship,71692,7,opensource,563,Open Source,563
616,37181,563,13829,civic-engagement,37181,Civic Engagement,37181,7,opensource,563,Open Source,563
617,10102,563,11,internetpro,10102,Internet Professionals,10102,7,opensource,563,Open Source,563
618,2260,563,261,csharp,2260,C#,2260,7,opensource,563,Open Source,563
619,15582,563,3,web-development,15582,Web Development,15582,7,opensource,563,Open Source,563
620,599072,563,2368,civic-hacking,599072,Civic Hacking,599072,7,opensource,563,Open Source,563
621,38457,563,564,r-users-group,38457,R Users Group,38457,7,opensource,563,Open Source,563
622,16137,563,263,jquery,16137,JQuery,16137,7,opensource,563,Open Source,563
623,193031,563,3407,data-structures,193031,Data Structures,193031,7,opensource,563,Open Source,563
624,3833,563,10,softwaredev,3833,Software Development,3833,7,opensource,563,Open Source,563
625,78565,563,68,html5,78565,HTML5,78565,7,opensource,563,Open Source,563
626,24778,563,287,linked-data,24778,Linked Data,24778,7,opensource,563,Open Source,563
627,921432,563,2328,meteor,921432,Meteor,921432,7,opensource,563,Open Source,563
628,79216,563,5846,server-side-javascript,79216,Server Side Javascript,79216,7,opensource,563,Open Source,563
629,98842,563,2147,business-analytics,98842,Business Analytics,98842,7,opensource,563,Open Source,563
630,193021,563,1290,graph-databases,193021,Graph Databases,193021,7,opensource,563,Open Source,563
631,38458,563,565,predictive-analytics,38458,Predictive Analytics,38458,7,opensource,563,Open Source,563
632,257541,563,4515,dev-ops,257541,Dev Ops,257541,7,opensource,563,Open Source,563
633,729302,563,4539,open-source-community,729302,Open Source Community,729302,7,opensource,563,Open Source,563
634,179941,563,274,neo4j,179941,Neo4j,179941,7,opensource,563,Open Source,563
635,10579,563,29,technology,10579,Technology,10579,7,opensource,563,Open Source,563
636,10209,563,2,web,10209,Web Technology,10209,7,opensource,563,Open Source,563
637,16325,563,602,software-engineering,16325,Software Engineering,16325,7,opensource,563,Open Source,563
638,18062,563,433,big-data,18062,Big Data,18062,7,opensource,563,Open Source,563
639,61781,563,148,ux-design,61781,UX Design,61781,7,opensource,563,Open Source,563
640,738222,563,6482,sustainable-frameworks-in-javascript,738222,Sustainable frameworks in JavaScript,738222,7,opensource,563,Open Source,563
641,85951,563,4,javascript-frameworks,85951,JavaScript Frameworks,85951,7,opensource,563,Open Source,563
642,15720,563,172,professional-networking,15720,Professional Networking,15720,7,opensource,563,Open Source,563
643,405512,563,2320,backbone-js,405512,Backbone.js,405512,7,opensource,563,Open Source,563
644,17619,563,1032,open-government,17619,Open Government,17619,7,opensource,563,Open Source,563
645,417,563,197,webstandards,417,Web Standards,417,7,opensource,563,Open Source,563
646,107583,563,3958,ui-design,107583,UI Design,107583,7,opensource,563,Open Source,563
647,640382,563,5,all-forms-of-javascript,640382,All Forms of JavaScript,640382,7,opensource,563,Open Source,563
648,48471,563,32,computer-programming,48471,Computer programming,48471,7,opensource,563,Open Source,563
649,43887,563,733,makers,43887,Makers,43887,7,opensource,563,Open Source,563
650,102811,563,572,data-science,102811,Data Science,102811,7,opensource,563,Open Source,563
651,60043,563,1043,open-data,60043,Open Data,60043,7,opensource,563,Open Source,563
652,18060,563,1067,hadoop,18060,Hadoop,18060,7,opensource,563,Open Source,563
653,15280,563,1936,statistical-computing,15280,Statistical Computing,15280,7,opensource,563,Open Source,563
654,108403,563,122,technology-startups,108403,Technology Startups,108403,7,opensource,563,Open Source,563
655,21549,563,83,agile-project-management,21549,Agile Project Management,21549,7,opensource,563,Open Source,563
656,117260,563,4942,spatial-data,117260,Spatial Data,117260,7,opensource,563,Open Source,563
657,9886,563,24,ria,9886,Rich Internet Applications,9886,7,opensource,563,Open Source,563
658,472792,563,12984,software-engineers,472792,Software Engineers,472792,7,opensource,563,Open Source,563
659,29971,563,1070,machine-learning,29971,Machine Learning,29971,7,opensource,563,Open Source,563
660,231191,563,8537,neo4j-social,231191,Neo4j-Social,231191,7,opensource,563,Open Source,563
661,55324,563,566,data-mining,55324,Data Mining,55324,7,opensource,563,Open Source,563
662,16136,563,574,asp-net,16136,ASP.NET,16136,7,opensource,563,Open Source,563
663,7029,563,0,javascript,7029,JavaScript,7029,7,opensource,563,Open Source,563
664,563,563,7,opensource,563,Open Source,563,7,opensource,563,Open Source,563
665,15167,563,100,cloud-computing,15167,Cloud Computing,15167,7,opensource,563,Open Source,563
666,98380,563,571,r-project-for-statistical-computing,98380,R Project for Statistical Computing,98380,7,opensource,563,Open Source,563
667,21441,563,67,mobile-development,21441,Mobile Development,21441,7,opensource,563,Open Source,563
668,56473,563,2569,software-architecture,56473,Software Architecture,56473,7,opensource,563,Open Source,563
669,16216,563,41,mobile-technology,16216,Mobile Technology,16216,7,opensource,563,Open Source,563
670,17628,563,88,programming-languages,17628,Programming Languages,17628,7,opensource,563,Open Source,563
671,659,563,8,webdesign,659,Web Design,659,7,opensource,563,Open Source,563
672,728662,563,2369,civic-engagement-technology,728662,Civic Engagement & Technology,728662,7,opensource,563,Open Source,563
673,309871,563,8538,interest-graphs,309871,Interest Graphs,309871,7,opensource,563,Open Source,563
674,25435,563,267,test-driven-development,25435,Test Driven Development,25435,7,opensource,563,Open Source,563
675,10538,563,432,businessintell,10538,Business Intelligence,10538,7,opensource,563,Open Source,563
676,999172,563,6772,open-source-frameworks,999172,Open Source Frameworks,999172,7,opensource,563,Open Source,563
677,56555,563,656,javascript-libraries,56555,JavaScript Libraries,56555,7,opensource,563,Open Source,563
678,19882,563,43,entrepreneurship,19882,Entrepreneurship,19882,7,opensource,563,Open Source,563
679,58162,563,104,nosql,58162,NoSQL,58162,7,opensource,563,Open Source,563
680,21681,563,44,startup-businesses,21681,Startup Businesses,21681,7,opensource,563,Open Source,563
681,62946,563,598,new-product-development-software-tech,62946,New Product Development: Software & Tech,62946,7,opensource,563,Open Source,563
682,827,563,57,dotnet,827,.NET,827,7,opensource,563,Open Source,563
683,9696,563,1,newtech,9696,New Technology,9696,7,opensource,563,Open Source,563
684,37381,563,563,data-visualization,37381,Data Visualization,37381,7,opensource,563,Open Source,563
685,964072,563,6,javascript-applications,964072,JavaScript Applications,964072,7,opensource,563,Open Source,563
686,30928,563,438,data-analytics,30928,Data Analytics,30928,7,opensource,563,Open Source,563
687,115913,563,1423,applied-statistics,115913,Applied Statistics,115913,7,opensource,563,Open Source,563
688,28205,563,8735,database-design-development,28205,Database Design & Development,28205,7,opensource,563,Open Source,563
689,383411,563,573,big-data-analytics,383411,Big Data Analytics,383411,7,opensource,563,Open Source,563
690,42277,563,269,software-qa-and-testing,42277,Software QA and Testing,42277,7,opensource,563,Open Source,563
691,71692,61781,214,software-craftsmanship,71692,Software Craftsmanship,71692,148,ux-design,61781,UX Design,61781
692,19243,61781,15,user-experience,19243,User Experience,19243,148,ux-design,61781,UX Design,61781
693,10102,61781,11,internetpro,10102,Internet Professionals,10102,148,ux-design,61781,UX Design,61781
694,15582,61781,3,web-development,15582,Web Development,15582,148,ux-design,61781,UX Design,61781
695,3833,61781,10,softwaredev,3833,Software Development,3833,148,ux-design,61781,UX Design,61781
696,257541,61781,4515,dev-ops,257541,Dev Ops,257541,148,ux-design,61781,UX Design,61781
697,15585,61781,14,online-marketing,15585,Online Marketing,15585,148,ux-design,61781,UX Design,61781
698,17742,61781,351,social-media-marketing,17742,Social Media Marketing,17742,148,ux-design,61781,UX Design,61781
699,61781,61781,148,ux-design,61781,UX Design,61781,148,ux-design,61781,UX Design,61781
700,91146,61781,4741,tech-talks,91146,Tech Talks,91146,148,ux-design,61781,UX Design,61781
701,107583,61781,3958,ui-design,107583,UI Design,107583,148,ux-design,61781,UX Design,61781
702,48471,61781,32,computer-programming,48471,Computer programming,48471,148,ux-design,61781,UX Design,61781
703,15401,61781,429,social-media,15401,Social Media,15401,148,ux-design,61781,UX Design,61781
704,28990,61781,31,cms,28990,CMS (Content Management Systems),28990,148,ux-design,61781,UX Design,61781
705,21549,61781,83,agile-project-management,21549,Agile Project Management,21549,148,ux-design,61781,UX Design,61781
706,563,61781,7,opensource,563,Open Source,563,148,ux-design,61781,UX Design,61781
707,659,61781,8,webdesign,659,Web Design,659,148,ux-design,61781,UX Design,61781
708,25435,61781,267,test-driven-development,25435,Test Driven Development,25435,148,ux-design,61781,UX Design,61781
709,1238,61781,48,marketing,1238,Marketing,1238,148,ux-design,61781,UX Design,61781
710,9696,61781,1,newtech,9696,New Technology,9696,148,ux-design,61781,UX Design,61781
711,28205,61781,8735,database-design-development,28205,Database Design & Development,28205,148,ux-design,61781,UX Design,61781
712,42277,61781,269,software-qa-and-testing,42277,Software QA and Testing,42277,148,ux-design,61781,UX Design,61781
713,71692,659,214,software-craftsmanship,71692,Software Craftsmanship,71692,8,webdesign,659,Web Design,659
714,151770,659,1249,wordpress-training,151770,WordPress Training,151770,8,webdesign,659,Web Design,659
715,15582,659,3,web-development,15582,Web Development,15582,8,webdesign,659,Web Design,659
716,16137,659,263,jquery,16137,JQuery,16137,8,webdesign,659,Web Design,659
717,3833,659,10,softwaredev,3833,Software Development,3833,8,webdesign,659,Web Design,659
718,23199,659,16,seo-search-engine-optimization,23199,SEO (Search Engine Optimization),23199,8,webdesign,659,Web Design,659
719,78565,659,68,html5,78565,HTML5,78565,8,webdesign,659,Web Design,659
720,921432,659,2328,meteor,921432,Meteor,921432,8,webdesign,659,Web Design,659
721,257541,659,4515,dev-ops,257541,Dev Ops,257541,8,webdesign,659,Web Design,659
722,8304,659,53,wordpress,8304,WordPress,8304,8,webdesign,659,Web Design,659
723,15585,659,14,online-marketing,15585,Online Marketing,15585,8,webdesign,659,Web Design,659
724,788082,659,12245,e-commerce-internet-marketing,788082,E-Commerce - Internet Marketing,788082,8,webdesign,659,Web Design,659
725,10579,659,29,technology,10579,Technology,10579,8,webdesign,659,Web Design,659
726,107053,659,1246,wordpress-small-business-web-sites,107053,WordPress Small Business Web Sites,107053,8,webdesign,659,Web Design,659
727,10209,659,2,web,10209,Web Technology,10209,8,webdesign,659,Web Design,659
728,18062,659,433,big-data,18062,Big Data,18062,8,webdesign,659,Web Design,659
729,61781,659,148,ux-design,61781,UX Design,61781,8,webdesign,659,Web Design,659
730,92030,659,1245,wordpress-users,92030,WordPress Users,92030,8,webdesign,659,Web Design,659
731,85951,659,4,javascript-frameworks,85951,JavaScript Frameworks,85951,8,webdesign,659,Web Design,659
732,15720,659,172,professional-networking,15720,Professional Networking,15720,8,webdesign,659,Web Design,659
733,405512,659,2320,backbone-js,405512,Backbone.js,405512,8,webdesign,659,Web Design,659
734,107583,659,3958,ui-design,107583,UI Design,107583,8,webdesign,659,Web Design,659
735,48471,659,32,computer-programming,48471,Computer programming,48471,8,webdesign,659,Web Design,659
736,108403,659,122,technology-startups,108403,Technology Startups,108403,8,webdesign,659,Web Design,659
737,21549,659,83,agile-project-management,21549,Agile Project Management,21549,8,webdesign,659,Web Design,659
738,61801,659,1243,wordpress-themes,61801,Wordpress Themes,61801,8,webdesign,659,Web Design,659
739,114297,659,1247,wordpress-help,114297,Wordpress Help,114297,8,webdesign,659,Web Design,659
740,61800,659,1242,wordpress-plugins,61800,Wordpress Plugins,61800,8,webdesign,659,Web Design,659
741,9886,659,24,ria,9886,Rich Internet Applications,9886,8,webdesign,659,Web Design,659
742,29971,659,1070,machine-learning,29971,Machine Learning,29971,8,webdesign,659,Web Design,659
743,7029,659,0,javascript,7029,JavaScript,7029,8,webdesign,659,Web Design,659
744,563,659,7,opensource,563,Open Source,563,8,webdesign,659,Web Design,659
745,15167,659,100,cloud-computing,15167,Cloud Computing,15167,8,webdesign,659,Web Design,659
746,21441,659,67,mobile-development,21441,Mobile Development,21441,8,webdesign,659,Web Design,659
747,44508,659,56,blogs,44508,Blogging,44508,8,webdesign,659,Web Design,659
748,68802,659,1244,wordpress-customization,68802,Wordpress Customization,68802,8,webdesign,659,Web Design,659
749,26799,659,12236,starting-a-business,26799,Starting a Business,26799,8,webdesign,659,Web Design,659
750,659,659,8,webdesign,659,Web Design,659,8,webdesign,659,Web Design,659
751,25435,659,267,test-driven-development,25435,Test Driven Development,25435,8,webdesign,659,Web Design,659
752,56555,659,656,javascript-libraries,56555,JavaScript Libraries,56555,8,webdesign,659,Web Design,659
753,19882,659,43,entrepreneurship,19882,Entrepreneurship,19882,8,webdesign,659,Web Design,659
754,21681,659,44,startup-businesses,21681,Startup Businesses,21681,8,webdesign,659,Web Design,659
755,9696,659,1,newtech,9696,New Technology,9696,8,webdesign,659,Web Design,659
756,28205,659,8735,database-design-development,28205,Database Design & Development,28205,8,webdesign,659,Web Design,659
757,42277,659,269,software-qa-and-testing,42277,Software QA and Testing,42277,8,webdesign,659,Web Design,659
758,71692,28205,214,software-craftsmanship,71692,Software Craftsmanship,71692,8735,database-design-development,28205,Database Design & Development,28205
759,15582,28205,3,web-development,15582,Web Development,15582,8735,database-design-development,28205,Database Design & Development,28205
760,3833,28205,10,softwaredev,3833,Software Development,3833,8735,database-design-development,28205,Database Design & Development,28205
761,257541,28205,4515,dev-ops,257541,Dev Ops,257541,8735,database-design-development,28205,Database Design & Development,28205
762,61781,28205,148,ux-design,61781,UX Design,61781,8735,database-design-development,28205,Database Design & Development,28205
763,107583,28205,3958,ui-design,107583,UI Design,107583,8735,database-design-development,28205,Database Design & Development,28205
764,48471,28205,32,computer-programming,48471,Computer programming,48471,8735,database-design-development,28205,Database Design & Development,28205
765,21549,28205,83,agile-project-management,21549,Agile Project Management,21549,8735,database-design-development,28205,Database Design & Development,28205
766,563,28205,7,opensource,563,Open Source,563,8735,database-design-development,28205,Database Design & Development,28205
767,659,28205,8,webdesign,659,Web Design,659,8735,database-design-development,28205,Database Design & Development,28205
768,25435,28205,267,test-driven-development,25435,Test Driven Development,25435,8735,database-design-development,28205,Database Design & Development,28205
769,28205,28205,8735,database-design-development,28205,Database Design & Development,28205,8735,database-design-development,28205,Database Design & Development,28205
770,42277,28205,269,software-qa-and-testing,42277,Software QA and Testing,42277,8735,database-design-development,28205,Database Design & Development,28205
771,19243,91146,15,user-experience,19243,User Experience,19243,4741,tech-talks,91146,Tech Talks,91146
772,10102,91146,11,internetpro,10102,Internet Professionals,10102,4741,tech-talks,91146,Tech Talks,91146
773,15582,91146,3,web-development,15582,Web Development,15582,4741,tech-talks,91146,Tech Talks,91146
774,15568,91146,1378,information-technology,15568,Information Technology,15568,4741,tech-talks,91146,Tech Talks,91146
775,3833,91146,10,softwaredev,3833,Software Development,3833,4741,tech-talks,91146,Tech Talks,91146
776,88244,91146,4740,social-networking-for-software-developers,88244,Social Networking for Software Developers,88244,4741,tech-talks,91146,Tech Talks,91146
777,22203,91146,582,technology-professionals,22203,Technology Professionals,22203,4741,tech-talks,91146,Tech Talks,91146
778,50927,91146,5372,computing,50927,Computing,50927,4741,tech-talks,91146,Tech Talks,91146
779,15585,91146,14,online-marketing,15585,Online Marketing,15585,4741,tech-talks,91146,Tech Talks,91146
780,17742,91146,351,social-media-marketing,17742,Social Media Marketing,17742,4741,tech-talks,91146,Tech Talks,91146
781,10579,91146,29,technology,10579,Technology,10579,4741,tech-talks,91146,Tech Talks,91146
782,16325,91146,602,software-engineering,16325,Software Engineering,16325,4741,tech-talks,91146,Tech Talks,91146
783,61781,91146,148,ux-design,61781,UX Design,61781,4741,tech-talks,91146,Tech Talks,91146
784,21751,91146,1924,computer-science,21751,Computer Science,21751,4741,tech-talks,91146,Tech Talks,91146
785,91146,91146,4741,tech-talks,91146,Tech Talks,91146,4741,tech-talks,91146,Tech Talks,91146
786,15401,91146,429,social-media,15401,Social Media,15401,4741,tech-talks,91146,Tech Talks,91146
787,172426,91146,2562,software-development-technologies,172426,Software Development Technologies,172426,4741,tech-talks,91146,Tech Talks,91146
788,28990,91146,31,cms,28990,CMS (Content Management Systems),28990,4741,tech-talks,91146,Tech Talks,91146
789,842232,91146,4743,software-development-process,842232,Software Development Process,842232,4741,tech-talks,91146,Tech Talks,91146
790,62480,91146,5374,high-tech-professional,62480,High-Tech Professional,62480,4741,tech-talks,91146,Tech Talks,91146
791,15167,91146,100,cloud-computing,15167,Cloud Computing,15167,4741,tech-talks,91146,Tech Talks,91146
792,15225,91146,5366,computer,15225,Computers,15225,4741,tech-talks,91146,Tech Talks,91146
793,35062,91146,2837,best-practices-in-it-web-solutions-design-and-dev,35062,Best Practices in IT/Web Solutions Design and Dev,35062,4741,tech-talks,91146,Tech Talks,91146
794,22239,91146,778,information-technology-in-business,22239,Information Technology in Business,22239,4741,tech-talks,91146,Tech Talks,91146
795,1238,91146,48,marketing,1238,Marketing,1238,4741,tech-talks,91146,Tech Talks,91146
796,32688,91146,5371,computer-training,32688,Computer Training,32688,4741,tech-talks,91146,Tech Talks,91146
797,52794,91146,5373,science-technology,52794,Science & Technology,52794,4741,tech-talks,91146,Tech Talks,91146
798,62946,91146,598,new-product-development-software-tech,62946,New Product Development: Software & Tech,62946,4741,tech-talks,91146,Tech Talks,91146
799,9696,91146,1,newtech,9696,New Technology,9696,4741,tech-talks,91146,Tech Talks,91146
800,77687,91146,710,high-performance-computing,77687,High Performance Computing,77687,4741,tech-talks,91146,Tech Talks,91146
801,19243,1238,15,user-experience,19243,User Experience,19243,48,marketing,1238,Marketing,1238
802,10102,1238,11,internetpro,10102,Internet Professionals,10102,48,marketing,1238,Marketing,1238
803,15582,1238,3,web-development,15582,Web Development,15582,48,marketing,1238,Marketing,1238
804,3833,1238,10,softwaredev,3833,Software Development,3833,48,marketing,1238,Marketing,1238
805,15585,1238,14,online-marketing,15585,Online Marketing,15585,48,marketing,1238,Marketing,1238
806,17742,1238,351,social-media-marketing,17742,Social Media Marketing,17742,48,marketing,1238,Marketing,1238
807,61781,1238,148,ux-design,61781,UX Design,61781,48,marketing,1238,Marketing,1238
808,91146,1238,4741,tech-talks,91146,Tech Talks,91146,48,marketing,1238,Marketing,1238
809,15401,1238,429,social-media,15401,Social Media,15401,48,marketing,1238,Marketing,1238
810,28990,1238,31,cms,28990,CMS (Content Management Systems),28990,48,marketing,1238,Marketing,1238
811,1238,1238,48,marketing,1238,Marketing,1238,48,marketing,1238,Marketing,1238
812,9696,1238,1,newtech,9696,New Technology,9696,48,marketing,1238,Marketing,1238
813,19243,28990,15,user-experience,19243,User Experience,19243,31,cms,28990,CMS (Content Management Systems),28990
814,10102,28990,11,internetpro,10102,Internet Professionals,10102,31,cms,28990,CMS (Content Management Systems),28990
815,15582,28990,3,web-development,15582,Web Development,15582,31,cms,28990,CMS (Content Management Systems),28990
816,3833,28990,10,softwaredev,3833,Software Development,3833,31,cms,28990,CMS (Content Management Systems),28990
817,15585,28990,14,online-marketing,15585,Online Marketing,15585,31,cms,28990,CMS (Content Management Systems),28990
818,17742,28990,351,social-media-marketing,17742,Social Media Marketing,17742,31,cms,28990,CMS (Content Management Systems),28990
819,61781,28990,148,ux-design,61781,UX Design,61781,31,cms,28990,CMS (Content Management Systems),28990
820,91146,28990,4741,tech-talks,91146,Tech Talks,91146,31,cms,28990,CMS (Content Management Systems),28990
821,15401,28990,429,social-media,15401,Social Media,15401,31,cms,28990,CMS (Content Management Systems),28990
822,28990,28990,31,cms,28990,CMS (Content Management Systems),28990,31,cms,28990,CMS (Content Management Systems),28990
823,1238,28990,48,marketing,1238,Marketing,1238,31,cms,28990,CMS (Content Management Systems),28990
824,9696,28990,1,newtech,9696,New Technology,9696,31,cms,28990,CMS (Content Management Systems),28990
825,19243,9696,15,user-experience,19243,User Experience,19243,1,newtech,9696,New Technology,9696
826,46831,9696,2420,data-center-and-operations-automation,46831,Data Center and Operations Automation,46831,1,newtech,9696,New Technology,9696
827,10102,9696,11,internetpro,10102,Internet Professionals,10102,1,newtech,9696,New Technology,9696
828,2260,9696,261,csharp,2260,C#,2260,1,newtech,9696,New Technology,9696
829,15582,9696,3,web-development,15582,Web Development,15582,1,newtech,9696,New Technology,9696
830,66339,9696,1863,windows-azure-platform,66339,Windows Azure Platform,66339,1,newtech,9696,New Technology,9696
831,166000,9696,1336,continuous-delivery,166000,Continuous Delivery,166000,1,newtech,9696,New Technology,9696
832,16137,9696,263,jquery,16137,JQuery,16137,1,newtech,9696,New Technology,9696
833,3833,9696,10,softwaredev,3833,Software Development,3833,1,newtech,9696,New Technology,9696
834,78565,9696,68,html5,78565,HTML5,78565,1,newtech,9696,New Technology,9696
835,21123,9696,792,hacking,21123,Hacking,21123,1,newtech,9696,New Technology,9696
836,22203,9696,582,technology-professionals,22203,Technology Professionals,22203,1,newtech,9696,New Technology,9696
837,921432,9696,2328,meteor,921432,Meteor,921432,1,newtech,9696,New Technology,9696
838,105100,9696,1957,xaml,105100,XAML,105100,1,newtech,9696,New Technology,9696
839,7203,9696,22,edtech,7203,Education & Technology,7203,1,newtech,9696,New Technology,9696
840,20346,9696,75,android-developers,20346,Android Development,20346,1,newtech,9696,New Technology,9696
841,15585,9696,14,online-marketing,15585,Online Marketing,15585,1,newtech,9696,New Technology,9696
842,2109,9696,4111,sysadmin,2109,System Administration,2109,1,newtech,9696,New Technology,9696
843,17742,9696,351,social-media-marketing,17742,Social Media Marketing,17742,1,newtech,9696,New Technology,9696
844,10579,9696,29,technology,10579,Technology,10579,1,newtech,9696,New Technology,9696
845,7848,9696,726,electronics,7848,Electronics,7848,1,newtech,9696,New Technology,9696
846,10209,9696,2,web,10209,Web Technology,10209,1,newtech,9696,New Technology,9696
847,16325,9696,602,software-engineering,16325,Software Engineering,16325,1,newtech,9696,New Technology,9696
848,18062,9696,433,big-data,18062,Big Data,18062,1,newtech,9696,New Technology,9696
849,61781,9696,148,ux-design,61781,UX Design,61781,1,newtech,9696,New Technology,9696
850,85951,9696,4,javascript-frameworks,85951,JavaScript Frameworks,85951,1,newtech,9696,New Technology,9696
851,15720,9696,172,professional-networking,15720,Professional Networking,15720,1,newtech,9696,New Technology,9696
852,91146,9696,4741,tech-talks,91146,Tech Talks,91146,1,newtech,9696,New Technology,9696
853,405512,9696,2320,backbone-js,405512,Backbone.js,405512,1,newtech,9696,New Technology,9696
854,48471,9696,32,computer-programming,48471,Computer programming,48471,1,newtech,9696,New Technology,9696
855,15401,9696,429,social-media,15401,Social Media,15401,1,newtech,9696,New Technology,9696
856,27922,9696,327,continuous-integration,27922,Continuous Integration,27922,1,newtech,9696,New Technology,9696
857,43887,9696,733,makers,43887,Makers,43887,1,newtech,9696,New Technology,9696
858,65172,9696,329,test-automation,65172,Test Automation,65172,1,newtech,9696,New Technology,9696
859,28990,9696,31,cms,28990,CMS (Content Management Systems),28990,1,newtech,9696,New Technology,9696
860,108403,9696,122,technology-startups,108403,Technology Startups,108403,1,newtech,9696,New Technology,9696
861,21549,9696,83,agile-project-management,21549,Agile Project Management,21549,1,newtech,9696,New Technology,9696
862,46810,9696,4509,configuration-management,46810,Configuration Management,46810,1,newtech,9696,New Technology,9696
863,1441812,9696,11387,web-and-technology-startups,1441812,Web and Technology Startups,1441812,1,newtech,9696,New Technology,9696
864,9886,9696,24,ria,9886,Rich Internet Applications,9886,1,newtech,9696,New Technology,9696
865,472792,9696,12984,software-engineers,472792,Software Engineers,472792,1,newtech,9696,New Technology,9696
866,29971,9696,1070,machine-learning,29971,Machine Learning,29971,1,newtech,9696,New Technology,9696
867,16136,9696,574,asp-net,16136,ASP.NET,16136,1,newtech,9696,New Technology,9696
868,7029,9696,0,javascript,7029,JavaScript,7029,1,newtech,9696,New Technology,9696
869,563,9696,7,opensource,563,Open Source,563,1,newtech,9696,New Technology,9696
870,39012,9696,1596,arduino,39012,Arduino,39012,1,newtech,9696,New Technology,9696
871,15167,9696,100,cloud-computing,15167,Cloud Computing,15167,1,newtech,9696,New Technology,9696
872,101438,9696,735,makerspaces,101438,Makerspaces,101438,1,newtech,9696,New Technology,9696
873,230351,9696,3286,continuous-deployment,230351,Continuous Deployment,230351,1,newtech,9696,New Technology,9696
874,21441,9696,67,mobile-development,21441,Mobile Development,21441,1,newtech,9696,New Technology,9696
875,52273,9696,7285,net-development,52273,.net development,52273,1,newtech,9696,New Technology,9696
876,56473,9696,2569,software-architecture,56473,Software Architecture,56473,1,newtech,9696,New Technology,9696
877,432742,9696,7565,microsoft-net-user-group,432742,Microsoft .Net User Group,432742,1,newtech,9696,New Technology,9696
878,16216,9696,41,mobile-technology,16216,Mobile Technology,16216,1,newtech,9696,New Technology,9696
879,17628,9696,88,programming-languages,17628,Programming Languages,17628,1,newtech,9696,New Technology,9696
880,87614,9696,2195,devops,87614,DevOps,87614,1,newtech,9696,New Technology,9696
881,659,9696,8,webdesign,659,Web Design,659,1,newtech,9696,New Technology,9696
882,121863,9696,5452,asp-net-mvc,121863,ASP.NET MVC,121863,1,newtech,9696,New Technology,9696
883,25435,9696,267,test-driven-development,25435,Test Driven Development,25435,1,newtech,9696,New Technology,9696
884,1238,9696,48,marketing,1238,Marketing,1238,1,newtech,9696,New Technology,9696
885,56555,9696,656,javascript-libraries,56555,JavaScript Libraries,56555,1,newtech,9696,New Technology,9696
886,19882,9696,43,entrepreneurship,19882,Entrepreneurship,19882,1,newtech,9696,New Technology,9696
887,126177,9696,3284,infrastructure-as-code,126177,Infrastructure as Code,126177,1,newtech,9696,New Technology,9696
888,787972,9696,3466,internet-technology-professionals-startups,787972,Internet Technology Professionals & Startups,787972,1,newtech,9696,New Technology,9696
889,21681,9696,44,startup-businesses,21681,Startup Businesses,21681,1,newtech,9696,New Technology,9696
890,62946,9696,598,new-product-development-software-tech,62946,New Product Development: Software & Tech,62946,1,newtech,9696,New Technology,9696
891,827,9696,57,dotnet,827,.NET,827,1,newtech,9696,New Technology,9696
892,9696,9696,1,newtech,9696,New Technology,9696,1,newtech,9696,New Technology,9696
893,19243,19243,15,user-experience,19243,User Experience,19243,15,user-experience,19243,User Experience,19243
894,10102,19243,11,internetpro,10102,Internet Professionals,10102,15,user-experience,19243,User Experience,19243
895,15582,19243,3,web-development,15582,Web Development,15582,15,user-experience,19243,User Experience,19243
896,3833,19243,10,softwaredev,3833,Software Development,3833,15,user-experience,19243,User Experience,19243
897,15585,19243,14,online-marketing,15585,Online Marketing,15585,15,user-experience,19243,User Experience,19243
898,17742,19243,351,social-media-marketing,17742,Social Media Marketing,17742,15,user-experience,19243,User Experience,19243
