,source_node,target_node,Unnamed: 0_x,urlkey_x,id_x,Source,merge_key_x,Unnamed: 0_y,urlkey_y,id_y,Target,merge_key_y
253,18062,1245,433,big-data,18062,Big Data,18062,1063,databasepro,1245,Database Professionals,1245
254,10538,1245,432,businessintell,10538,Business Intelligence,10538,1063,databasepro,1245,Database Professionals,1245
255,15167,1245,100,cloud-computing,15167,Cloud Computing,15167,1063,databasepro,1245,Database Professionals,1245
256,30928,1245,438,data-analytics,30928,Data Analytics,30928,1063,databasepro,1245,Database Professionals,1245
257,37381,1245,563,data-visualization,37381,Data Visualization,37381,1063,databasepro,1245,Database Professionals,1245
258,383411,1245,573,big-data-analytics,383411,Big Data Analytics,383411,1063,databasepro,1245,Database Professionals,1245
259,21506,1245,1283,database-development,21506,Database Development,21506,1063,databasepro,1245,Database Professionals,1245
260,18060,29971,1067,hadoop,18060,Hadoop,18060,1070,machine-learning,29971,Machine Learning,29971
261,38458,29971,565,predictive-analytics,38458,Predictive Analytics,38458,1070,machine-learning,29971,Machine Learning,29971
262,55324,29971,566,data-mining,55324,Data Mining,55324,1070,machine-learning,29971,Machine Learning,29971
263,102811,29971,572,data-science,102811,Data Science,102811,1070,machine-learning,29971,Machine Learning,29971
264,60043,29971,1043,open-data,60043,Open Data,60043,1070,machine-learning,29971,Machine Learning,29971
265,18062,29971,433,big-data,18062,Big Data,18062,1070,machine-learning,29971,Machine Learning,29971
266,10538,29971,432,businessintell,10538,Business Intelligence,10538,1070,machine-learning,29971,Machine Learning,29971
267,15167,29971,100,cloud-computing,15167,Cloud Computing,15167,1070,machine-learning,29971,Machine Learning,29971
268,30928,29971,438,data-analytics,30928,Data Analytics,30928,1070,machine-learning,29971,Machine Learning,29971
269,117260,29971,4942,spatial-data,117260,Spatial Data,117260,1070,machine-learning,29971,Machine Learning,29971
270,29971,29971,1070,machine-learning,29971,Machine Learning,29971,1070,machine-learning,29971,Machine Learning,29971
271,37381,29971,563,data-visualization,37381,Data Visualization,37381,1070,machine-learning,29971,Machine Learning,29971
272,24778,29971,287,linked-data,24778,Linked Data,24778,1070,machine-learning,29971,Machine Learning,29971
273,383411,29971,573,big-data-analytics,383411,Big Data Analytics,383411,1070,machine-learning,29971,Machine Learning,29971
274,563,29971,7,opensource,563,Open Source,563,1070,machine-learning,29971,Machine Learning,29971
275,18060,102811,1067,hadoop,18060,Hadoop,18060,572,data-science,102811,Data Science,102811
276,38458,102811,565,predictive-analytics,38458,Predictive Analytics,38458,572,data-science,102811,Data Science,102811
277,55324,102811,566,data-mining,55324,Data Mining,55324,572,data-science,102811,Data Science,102811
278,10494,102811,1297,datamanagement,10494,Data Management,10494,572,data-science,102811,Data Science,102811
279,48471,102811,32,computer-programming,48471,Computer programming,48471,572,data-science,102811,Data Science,102811
280,7463,102811,4172,sqlserver,7463,SQL Server,7463,572,data-science,102811,Data Science,102811
281,1245,102811,1063,databasepro,1245,Database Professionals,1245,572,data-science,102811,Data Science,102811
282,102811,102811,572,data-science,102811,Data Science,102811,572,data-science,102811,Data Science,102811
283,60043,102811,1043,open-data,60043,Open Data,60043,572,data-science,102811,Data Science,102811
284,18062,102811,433,big-data,18062,Big Data,18062,572,data-science,102811,Data Science,102811
285,10538,102811,432,businessintell,10538,Business Intelligence,10538,572,data-science,102811,Data Science,102811
286,15167,102811,100,cloud-computing,15167,Cloud Computing,15167,572,data-science,102811,Data Science,102811
287,30928,102811,438,data-analytics,30928,Data Analytics,30928,572,data-science,102811,Data Science,102811
288,117260,102811,4942,spatial-data,117260,Spatial Data,117260,572,data-science,102811,Data Science,102811
289,29971,102811,1070,machine-learning,29971,Machine Learning,29971,572,data-science,102811,Data Science,102811
290,37381,102811,563,data-visualization,37381,Data Visualization,37381,572,data-science,102811,Data Science,102811
291,24778,102811,287,linked-data,24778,Linked Data,24778,572,data-science,102811,Data Science,102811
292,383411,102811,573,big-data-analytics,383411,Big Data Analytics,383411,572,data-science,102811,Data Science,102811
293,21506,102811,1283,database-development,21506,Database Development,21506,572,data-science,102811,Data Science,102811
294,563,102811,7,opensource,563,Open Source,563,572,data-science,102811,Data Science,102811
295,18060,117260,1067,hadoop,18060,Hadoop,18060,4942,spatial-data,117260,Spatial Data,117260
296,38458,117260,565,predictive-analytics,38458,Predictive Analytics,38458,4942,spatial-data,117260,Spatial Data,117260
297,55324,117260,566,data-mining,55324,Data Mining,55324,4942,spatial-data,117260,Spatial Data,117260
298,102811,117260,572,data-science,102811,Data Science,102811,4942,spatial-data,117260,Spatial Data,117260
299,60043,117260,1043,open-data,60043,Open Data,60043,4942,spatial-data,117260,Spatial Data,117260
300,18062,117260,433,big-data,18062,Big Data,18062,4942,spatial-data,117260,Spatial Data,117260
301,10538,117260,432,businessintell,10538,Business Intelligence,10538,4942,spatial-data,117260,Spatial Data,117260
302,15167,117260,100,cloud-computing,15167,Cloud Computing,15167,4942,spatial-data,117260,Spatial Data,117260
303,30928,117260,438,data-analytics,30928,Data Analytics,30928,4942,spatial-data,117260,Spatial Data,117260
304,117260,117260,4942,spatial-data,117260,Spatial Data,117260,4942,spatial-data,117260,Spatial Data,117260
305,29971,117260,1070,machine-learning,29971,Machine Learning,29971,4942,spatial-data,117260,Spatial Data,117260
306,37381,117260,563,data-visualization,37381,Data Visualization,37381,4942,spatial-data,117260,Spatial Data,117260
307,24778,117260,287,linked-data,24778,Linked Data,24778,4942,spatial-data,117260,Spatial Data,117260
308,383411,117260,573,big-data-analytics,383411,Big Data Analytics,383411,4942,spatial-data,117260,Spatial Data,117260
309,563,117260,7,opensource,563,Open Source,563,4942,spatial-data,117260,Spatial Data,117260
310,18060,10538,1067,hadoop,18060,Hadoop,18060,432,businessintell,10538,Business Intelligence,10538
311,38458,10538,565,predictive-analytics,38458,Predictive Analytics,38458,432,businessintell,10538,Business Intelligence,10538
312,55324,10538,566,data-mining,55324,Data Mining,55324,432,businessintell,10538,Business Intelligence,10538
313,10494,10538,1297,datamanagement,10494,Data Management,10494,432,businessintell,10538,Business Intelligence,10538
314,48471,10538,32,computer-programming,48471,Computer programming,48471,432,businessintell,10538,Business Intelligence,10538
315,7463,10538,4172,sqlserver,7463,SQL Server,7463,432,businessintell,10538,Business Intelligence,10538
316,1245,10538,1063,databasepro,1245,Database Professionals,1245,432,businessintell,10538,Business Intelligence,10538
317,102811,10538,572,data-science,102811,Data Science,102811,432,businessintell,10538,Business Intelligence,10538
318,60043,10538,1043,open-data,60043,Open Data,60043,432,businessintell,10538,Business Intelligence,10538
319,18062,10538,433,big-data,18062,Big Data,18062,432,businessintell,10538,Business Intelligence,10538
320,10538,10538,432,businessintell,10538,Business Intelligence,10538,432,businessintell,10538,Business Intelligence,10538
321,15167,10538,100,cloud-computing,15167,Cloud Computing,15167,432,businessintell,10538,Business Intelligence,10538
322,30928,10538,438,data-analytics,30928,Data Analytics,30928,432,businessintell,10538,Business Intelligence,10538
323,117260,10538,4942,spatial-data,117260,Spatial Data,117260,432,businessintell,10538,Business Intelligence,10538
324,29971,10538,1070,machine-learning,29971,Machine Learning,29971,432,businessintell,10538,Business Intelligence,10538
325,37381,10538,563,data-visualization,37381,Data Visualization,37381,432,businessintell,10538,Business Intelligence,10538
326,24778,10538,287,linked-data,24778,Linked Data,24778,432,businessintell,10538,Business Intelligence,10538
327,383411,10538,573,big-data-analytics,383411,Big Data Analytics,383411,432,businessintell,10538,Business Intelligence,10538
328,21506,10538,1283,database-development,21506,Database Development,21506,432,businessintell,10538,Business Intelligence,10538
329,563,10538,7,opensource,563,Open Source,563,432,businessintell,10538,Business Intelligence,10538
330,18060,383411,1067,hadoop,18060,Hadoop,18060,573,big-data-analytics,383411,Big Data Analytics,383411
331,38458,383411,565,predictive-analytics,38458,Predictive Analytics,38458,573,big-data-analytics,383411,Big Data Analytics,383411
332,55324,383411,566,data-mining,55324,Data Mining,55324,573,big-data-analytics,383411,Big Data Analytics,383411
333,10494,383411,1297,datamanagement,10494,Data Management,10494,573,big-data-analytics,383411,Big Data Analytics,383411
334,48471,383411,32,computer-programming,48471,Computer programming,48471,573,big-data-analytics,383411,Big Data Analytics,383411
335,7463,383411,4172,sqlserver,7463,SQL Server,7463,573,big-data-analytics,383411,Big Data Analytics,383411
336,1245,383411,1063,databasepro,1245,Database Professionals,1245,573,big-data-analytics,383411,Big Data Analytics,383411
337,102811,383411,572,data-science,102811,Data Science,102811,573,big-data-analytics,383411,Big Data Analytics,383411
338,60043,383411,1043,open-data,60043,Open Data,60043,573,big-data-analytics,383411,Big Data Analytics,383411
339,18062,383411,433,big-data,18062,Big Data,18062,573,big-data-analytics,383411,Big Data Analytics,383411
340,10538,383411,432,businessintell,10538,Business Intelligence,10538,573,big-data-analytics,383411,Big Data Analytics,383411
341,15167,383411,100,cloud-computing,15167,Cloud Computing,15167,573,big-data-analytics,383411,Big Data Analytics,383411
342,30928,383411,438,data-analytics,30928,Data Analytics,30928,573,big-data-analytics,383411,Big Data Analytics,383411
343,117260,383411,4942,spatial-data,117260,Spatial Data,117260,573,big-data-analytics,383411,Big Data Analytics,383411
344,29971,383411,1070,machine-learning,29971,Machine Learning,29971,573,big-data-analytics,383411,Big Data Analytics,383411
345,37381,383411,563,data-visualization,37381,Data Visualization,37381,573,big-data-analytics,383411,Big Data Analytics,383411
346,24778,383411,287,linked-data,24778,Linked Data,24778,573,big-data-analytics,383411,Big Data Analytics,383411
347,383411,383411,573,big-data-analytics,383411,Big Data Analytics,383411,573,big-data-analytics,383411,Big Data Analytics,383411
348,21506,383411,1283,database-development,21506,Database Development,21506,573,big-data-analytics,383411,Big Data Analytics,383411
349,563,383411,7,opensource,563,Open Source,563,573,big-data-analytics,383411,Big Data Analytics,383411
350,18060,38458,1067,hadoop,18060,Hadoop,18060,565,predictive-analytics,38458,Predictive Analytics,38458
351,38458,38458,565,predictive-analytics,38458,Predictive Analytics,38458,565,predictive-analytics,38458,Predictive Analytics,38458
352,55324,38458,566,data-mining,55324,Data Mining,55324,565,predictive-analytics,38458,Predictive Analytics,38458
353,102811,38458,572,data-science,102811,Data Science,102811,565,predictive-analytics,38458,Predictive Analytics,38458
354,60043,38458,1043,open-data,60043,Open Data,60043,565,predictive-analytics,38458,Predictive Analytics,38458
355,18062,38458,433,big-data,18062,Big Data,18062,565,predictive-analytics,38458,Predictive Analytics,38458
356,10538,38458,432,businessintell,10538,Business Intelligence,10538,565,predictive-analytics,38458,Predictive Analytics,38458
357,15167,38458,100,cloud-computing,15167,Cloud Computing,15167,565,predictive-analytics,38458,Predictive Analytics,38458
358,30928,38458,438,data-analytics,30928,Data Analytics,30928,565,predictive-analytics,38458,Predictive Analytics,38458
359,117260,38458,4942,spatial-data,117260,Spatial Data,117260,565,predictive-analytics,38458,Predictive Analytics,38458
360,29971,38458,1070,machine-learning,29971,Machine Learning,29971,565,predictive-analytics,38458,Predictive Analytics,38458
361,37381,38458,563,data-visualization,37381,Data Visualization,37381,565,predictive-analytics,38458,Predictive Analytics,38458
362,24778,38458,287,linked-data,24778,Linked Data,24778,565,predictive-analytics,38458,Predictive Analytics,38458
363,383411,38458,573,big-data-analytics,383411,Big Data Analytics,383411,565,predictive-analytics,38458,Predictive Analytics,38458
364,563,38458,7,opensource,563,Open Source,563,565,predictive-analytics,38458,Predictive Analytics,38458
365,18060,60043,1067,hadoop,18060,Hadoop,18060,1043,open-data,60043,Open Data,60043
366,38458,60043,565,predictive-analytics,38458,Predictive Analytics,38458,1043,open-data,60043,Open Data,60043
367,55324,60043,566,data-mining,55324,Data Mining,55324,1043,open-data,60043,Open Data,60043
368,102811,60043,572,data-science,102811,Data Science,102811,1043,open-data,60043,Open Data,60043
369,60043,60043,1043,open-data,60043,Open Data,60043,1043,open-data,60043,Open Data,60043
370,18062,60043,433,big-data,18062,Big Data,18062,1043,open-data,60043,Open Data,60043
371,10538,60043,432,businessintell,10538,Business Intelligence,10538,1043,open-data,60043,Open Data,60043
372,15167,60043,100,cloud-computing,15167,Cloud Computing,15167,1043,open-data,60043,Open Data,60043
373,30928,60043,438,data-analytics,30928,Data Analytics,30928,1043,open-data,60043,Open Data,60043
374,117260,60043,4942,spatial-data,117260,Spatial Data,117260,1043,open-data,60043,Open Data,60043
375,29971,60043,1070,machine-learning,29971,Machine Learning,29971,1043,open-data,60043,Open Data,60043
376,37381,60043,563,data-visualization,37381,Data Visualization,37381,1043,open-data,60043,Open Data,60043
377,24778,60043,287,linked-data,24778,Linked Data,24778,1043,open-data,60043,Open Data,60043
378,383411,60043,573,big-data-analytics,383411,Big Data Analytics,383411,1043,open-data,60043,Open Data,60043
379,563,60043,7,opensource,563,Open Source,563,1043,open-data,60043,Open Data,60043
380,18060,55324,1067,hadoop,18060,Hadoop,18060,566,data-mining,55324,Data Mining,55324
381,38458,55324,565,predictive-analytics,38458,Predictive Analytics,38458,566,data-mining,55324,Data Mining,55324
382,55324,55324,566,data-mining,55324,Data Mining,55324,566,data-mining,55324,Data Mining,55324
383,10494,55324,1297,datamanagement,10494,Data Management,10494,566,data-mining,55324,Data Mining,55324
384,48471,55324,32,computer-programming,48471,Computer programming,48471,566,data-mining,55324,Data Mining,55324
385,7463,55324,4172,sqlserver,7463,SQL Server,7463,566,data-mining,55324,Data Mining,55324
386,1245,55324,1063,databasepro,1245,Database Professionals,1245,566,data-mining,55324,Data Mining,55324
387,102811,55324,572,data-science,102811,Data Science,102811,566,data-mining,55324,Data Mining,55324
388,60043,55324,1043,open-data,60043,Open Data,60043,566,data-mining,55324,Data Mining,55324
389,18062,55324,433,big-data,18062,Big Data,18062,566,data-mining,55324,Data Mining,55324
390,10538,55324,432,businessintell,10538,Business Intelligence,10538,566,data-mining,55324,Data Mining,55324
391,15167,55324,100,cloud-computing,15167,Cloud Computing,15167,566,data-mining,55324,Data Mining,55324
392,30928,55324,438,data-analytics,30928,Data Analytics,30928,566,data-mining,55324,Data Mining,55324
393,117260,55324,4942,spatial-data,117260,Spatial Data,117260,566,data-mining,55324,Data Mining,55324
394,29971,55324,1070,machine-learning,29971,Machine Learning,29971,566,data-mining,55324,Data Mining,55324
395,37381,55324,563,data-visualization,37381,Data Visualization,37381,566,data-mining,55324,Data Mining,55324
396,24778,55324,287,linked-data,24778,Linked Data,24778,566,data-mining,55324,Data Mining,55324
397,383411,55324,573,big-data-analytics,383411,Big Data Analytics,383411,566,data-mining,55324,Data Mining,55324
398,21506,55324,1283,database-development,21506,Database Development,21506,566,data-mining,55324,Data Mining,55324
399,563,55324,7,opensource,563,Open Source,563,566,data-mining,55324,Data Mining,55324
400,18060,37381,1067,hadoop,18060,Hadoop,18060,563,data-visualization,37381,Data Visualization,37381
401,38458,37381,565,predictive-analytics,38458,Predictive Analytics,38458,563,data-visualization,37381,Data Visualization,37381
402,55324,37381,566,data-mining,55324,Data Mining,55324,563,data-visualization,37381,Data Visualization,37381
403,10494,37381,1297,datamanagement,10494,Data Management,10494,563,data-visualization,37381,Data Visualization,37381
404,48471,37381,32,computer-programming,48471,Computer programming,48471,563,data-visualization,37381,Data Visualization,37381
405,7463,37381,4172,sqlserver,7463,SQL Server,7463,563,data-visualization,37381,Data Visualization,37381
406,1245,37381,1063,databasepro,1245,Database Professionals,1245,563,data-visualization,37381,Data Visualization,37381
407,102811,37381,572,data-science,102811,Data Science,102811,563,data-visualization,37381,Data Visualization,37381
408,60043,37381,1043,open-data,60043,Open Data,60043,563,data-visualization,37381,Data Visualization,37381
409,18062,37381,433,big-data,18062,Big Data,18062,563,data-visualization,37381,Data Visualization,37381
410,10538,37381,432,businessintell,10538,Business Intelligence,10538,563,data-visualization,37381,Data Visualization,37381
411,15167,37381,100,cloud-computing,15167,Cloud Computing,15167,563,data-visualization,37381,Data Visualization,37381
412,30928,37381,438,data-analytics,30928,Data Analytics,30928,563,data-visualization,37381,Data Visualization,37381
413,117260,37381,4942,spatial-data,117260,Spatial Data,117260,563,data-visualization,37381,Data Visualization,37381
414,29971,37381,1070,machine-learning,29971,Machine Learning,29971,563,data-visualization,37381,Data Visualization,37381
415,37381,37381,563,data-visualization,37381,Data Visualization,37381,563,data-visualization,37381,Data Visualization,37381
416,24778,37381,287,linked-data,24778,Linked Data,24778,563,data-visualization,37381,Data Visualization,37381
417,383411,37381,573,big-data-analytics,383411,Big Data Analytics,383411,563,data-visualization,37381,Data Visualization,37381
418,21506,37381,1283,database-development,21506,Database Development,21506,563,data-visualization,37381,Data Visualization,37381
419,563,37381,7,opensource,563,Open Source,563,563,data-visualization,37381,Data Visualization,37381
420,18060,10494,1067,hadoop,18060,Hadoop,18060,1297,datamanagement,10494,Data Management,10494
421,55324,10494,566,data-mining,55324,Data Mining,55324,1297,datamanagement,10494,Data Management,10494
422,10494,10494,1297,datamanagement,10494,Data Management,10494,1297,datamanagement,10494,Data Management,10494
423,48471,10494,32,computer-programming,48471,Computer programming,48471,1297,datamanagement,10494,Data Management,10494
424,7463,10494,4172,sqlserver,7463,SQL Server,7463,1297,datamanagement,10494,Data Management,10494
425,1245,10494,1063,databasepro,1245,Database Professionals,1245,1297,datamanagement,10494,Data Management,10494
426,102811,10494,572,data-science,102811,Data Science,102811,1297,datamanagement,10494,Data Management,10494
427,18062,10494,433,big-data,18062,Big Data,18062,1297,datamanagement,10494,Data Management,10494
428,10538,10494,432,businessintell,10538,Business Intelligence,10538,1297,datamanagement,10494,Data Management,10494
429,15167,10494,100,cloud-computing,15167,Cloud Computing,15167,1297,datamanagement,10494,Data Management,10494
430,30928,10494,438,data-analytics,30928,Data Analytics,30928,1297,datamanagement,10494,Data Management,10494
431,37381,10494,563,data-visualization,37381,Data Visualization,37381,1297,datamanagement,10494,Data Management,10494
432,383411,10494,573,big-data-analytics,383411,Big Data Analytics,383411,1297,datamanagement,10494,Data Management,10494
433,21506,10494,1283,database-development,21506,Database Development,21506,1297,datamanagement,10494,Data Management,10494
434,18060,18062,1067,hadoop,18060,Hadoop,18060,433,big-data,18062,Big Data,18062
435,38458,18062,565,predictive-analytics,38458,Predictive Analytics,38458,433,big-data,18062,Big Data,18062
436,55324,18062,566,data-mining,55324,Data Mining,55324,433,big-data,18062,Big Data,18062
437,10494,18062,1297,datamanagement,10494,Data Management,10494,433,big-data,18062,Big Data,18062
438,48471,18062,32,computer-programming,48471,Computer programming,48471,433,big-data,18062,Big Data,18062
439,7463,18062,4172,sqlserver,7463,SQL Server,7463,433,big-data,18062,Big Data,18062
440,1245,18062,1063,databasepro,1245,Database Professionals,1245,433,big-data,18062,Big Data,18062
441,102811,18062,572,data-science,102811,Data Science,102811,433,big-data,18062,Big Data,18062
442,60043,18062,1043,open-data,60043,Open Data,60043,433,big-data,18062,Big Data,18062
443,18062,18062,433,big-data,18062,Big Data,18062,433,big-data,18062,Big Data,18062
444,10538,18062,432,businessintell,10538,Business Intelligence,10538,433,big-data,18062,Big Data,18062
445,15167,18062,100,cloud-computing,15167,Cloud Computing,15167,433,big-data,18062,Big Data,18062
446,30928,18062,438,data-analytics,30928,Data Analytics,30928,433,big-data,18062,Big Data,18062
447,117260,18062,4942,spatial-data,117260,Spatial Data,117260,433,big-data,18062,Big Data,18062
448,29971,18062,1070,machine-learning,29971,Machine Learning,29971,433,big-data,18062,Big Data,18062
449,37381,18062,563,data-visualization,37381,Data Visualization,37381,433,big-data,18062,Big Data,18062
450,24778,18062,287,linked-data,24778,Linked Data,24778,433,big-data,18062,Big Data,18062
451,383411,18062,573,big-data-analytics,383411,Big Data Analytics,383411,433,big-data,18062,Big Data,18062
452,21506,18062,1283,database-development,21506,Database Development,21506,433,big-data,18062,Big Data,18062
453,563,18062,7,opensource,563,Open Source,563,433,big-data,18062,Big Data,18062
454,18060,15167,1067,hadoop,18060,Hadoop,18060,100,cloud-computing,15167,Cloud Computing,15167
455,38458,15167,565,predictive-analytics,38458,Predictive Analytics,38458,100,cloud-computing,15167,Cloud Computing,15167
456,55324,15167,566,data-mining,55324,Data Mining,55324,100,cloud-computing,15167,Cloud Computing,15167
457,10494,15167,1297,datamanagement,10494,Data Management,10494,100,cloud-computing,15167,Cloud Computing,15167
458,48471,15167,32,computer-programming,48471,Computer programming,48471,100,cloud-computing,15167,Cloud Computing,15167
459,15225,15167,5366,computer,15225,Computers,15225,100,cloud-computing,15167,Cloud Computing,15167
460,7463,15167,4172,sqlserver,7463,SQL Server,7463,100,cloud-computing,15167,Cloud Computing,15167
461,1245,15167,1063,databasepro,1245,Database Professionals,1245,100,cloud-computing,15167,Cloud Computing,15167
462,102811,15167,572,data-science,102811,Data Science,102811,100,cloud-computing,15167,Cloud Computing,15167
463,15568,15167,1378,information-technology,15568,Information Technology,15568,100,cloud-computing,15167,Cloud Computing,15167
464,60043,15167,1043,open-data,60043,Open Data,60043,100,cloud-computing,15167,Cloud Computing,15167
465,18062,15167,433,big-data,18062,Big Data,18062,100,cloud-computing,15167,Cloud Computing,15167
466,10579,15167,29,technology,10579,Technology,10579,100,cloud-computing,15167,Cloud Computing,15167
467,22239,15167,778,information-technology-in-business,22239,Information Technology in Business,22239,100,cloud-computing,15167,Cloud Computing,15167
468,62480,15167,5374,high-tech-professional,62480,High-Tech Professional,62480,100,cloud-computing,15167,Cloud Computing,15167
469,10538,15167,432,businessintell,10538,Business Intelligence,10538,100,cloud-computing,15167,Cloud Computing,15167
470,22203,15167,582,technology-professionals,22203,Technology Professionals,22203,100,cloud-computing,15167,Cloud Computing,15167
471,15167,15167,100,cloud-computing,15167,Cloud Computing,15167,100,cloud-computing,15167,Cloud Computing,15167
472,32688,15167,5371,computer-training,32688,Computer Training,32688,100,cloud-computing,15167,Cloud Computing,15167
473,30928,15167,438,data-analytics,30928,Data Analytics,30928,100,cloud-computing,15167,Cloud Computing,15167
474,77687,15167,710,high-performance-computing,77687,High Performance Computing,77687,100,cloud-computing,15167,Cloud Computing,15167
475,21751,15167,1924,computer-science,21751,Computer Science,21751,100,cloud-computing,15167,Cloud Computing,15167
476,117260,15167,4942,spatial-data,117260,Spatial Data,117260,100,cloud-computing,15167,Cloud Computing,15167
477,29971,15167,1070,machine-learning,29971,Machine Learning,29971,100,cloud-computing,15167,Cloud Computing,15167
478,91146,15167,4741,tech-talks,91146,Tech Talks,91146,100,cloud-computing,15167,Cloud Computing,15167
479,37381,15167,563,data-visualization,37381,Data Visualization,37381,100,cloud-computing,15167,Cloud Computing,15167
480,50927,15167,5372,computing,50927,Computing,50927,100,cloud-computing,15167,Cloud Computing,15167
481,24778,15167,287,linked-data,24778,Linked Data,24778,100,cloud-computing,15167,Cloud Computing,15167
482,383411,15167,573,big-data-analytics,383411,Big Data Analytics,383411,100,cloud-computing,15167,Cloud Computing,15167
483,52794,15167,5373,science-technology,52794,Science & Technology,52794,100,cloud-computing,15167,Cloud Computing,15167
484,21506,15167,1283,database-development,21506,Database Development,21506,100,cloud-computing,15167,Cloud Computing,15167
485,563,15167,7,opensource,563,Open Source,563,100,cloud-computing,15167,Cloud Computing,15167
486,18060,30928,1067,hadoop,18060,Hadoop,18060,438,data-analytics,30928,Data Analytics,30928
487,38458,30928,565,predictive-analytics,38458,Predictive Analytics,38458,438,data-analytics,30928,Data Analytics,30928
488,55324,30928,566,data-mining,55324,Data Mining,55324,438,data-analytics,30928,Data Analytics,30928
489,10494,30928,1297,datamanagement,10494,Data Management,10494,438,data-analytics,30928,Data Analytics,30928
490,48471,30928,32,computer-programming,48471,Computer programming,48471,438,data-analytics,30928,Data Analytics,30928
491,7463,30928,4172,sqlserver,7463,SQL Server,7463,438,data-analytics,30928,Data Analytics,30928
492,1245,30928,1063,databasepro,1245,Database Professionals,1245,438,data-analytics,30928,Data Analytics,30928
493,102811,30928,572,data-science,102811,Data Science,102811,438,data-analytics,30928,Data Analytics,30928
494,60043,30928,1043,open-data,60043,Open Data,60043,438,data-analytics,30928,Data Analytics,30928
495,18062,30928,433,big-data,18062,Big Data,18062,438,data-analytics,30928,Data Analytics,30928
496,10538,30928,432,businessintell,10538,Business Intelligence,10538,438,data-analytics,30928,Data Analytics,30928
497,15167,30928,100,cloud-computing,15167,Cloud Computing,15167,438,data-analytics,30928,Data Analytics,30928
498,30928,30928,438,data-analytics,30928,Data Analytics,30928,438,data-analytics,30928,Data Analytics,30928
499,117260,30928,4942,spatial-data,117260,Spatial Data,117260,438,data-analytics,30928,Data Analytics,30928
500,29971,30928,1070,machine-learning,29971,Machine Learning,29971,438,data-analytics,30928,Data Analytics,30928
501,37381,30928,563,data-visualization,37381,Data Visualization,37381,438,data-analytics,30928,Data Analytics,30928
502,24778,30928,287,linked-data,24778,Linked Data,24778,438,data-analytics,30928,Data Analytics,30928
503,383411,30928,573,big-data-analytics,383411,Big Data Analytics,383411,438,data-analytics,30928,Data Analytics,30928
504,21506,30928,1283,database-development,21506,Database Development,21506,438,data-analytics,30928,Data Analytics,30928
505,563,30928,7,opensource,563,Open Source,563,438,data-analytics,30928,Data Analytics,30928
506,18060,18060,1067,hadoop,18060,Hadoop,18060,1067,hadoop,18060,Hadoop,18060
507,38458,18060,565,predictive-analytics,38458,Predictive Analytics,38458,1067,hadoop,18060,Hadoop,18060
508,55324,18060,566,data-mining,55324,Data Mining,55324,1067,hadoop,18060,Hadoop,18060
509,10494,18060,1297,datamanagement,10494,Data Management,10494,1067,hadoop,18060,Hadoop,18060
510,48471,18060,32,computer-programming,48471,Computer programming,48471,1067,hadoop,18060,Hadoop,18060
511,7463,18060,4172,sqlserver,7463,SQL Server,7463,1067,hadoop,18060,Hadoop,18060
512,1245,18060,1063,databasepro,1245,Database Professionals,1245,1067,hadoop,18060,Hadoop,18060
513,102811,18060,572,data-science,102811,Data Science,102811,1067,hadoop,18060,Hadoop,18060
514,60043,18060,1043,open-data,60043,Open Data,60043,1067,hadoop,18060,Hadoop,18060
515,18062,18060,433,big-data,18062,Big Data,18062,1067,hadoop,18060,Hadoop,18060
516,10538,18060,432,businessintell,10538,Business Intelligence,10538,1067,hadoop,18060,Hadoop,18060
517,15167,18060,100,cloud-computing,15167,Cloud Computing,15167,1067,hadoop,18060,Hadoop,18060
518,30928,18060,438,data-analytics,30928,Data Analytics,30928,1067,hadoop,18060,Hadoop,18060
519,117260,18060,4942,spatial-data,117260,Spatial Data,117260,1067,hadoop,18060,Hadoop,18060
520,29971,18060,1070,machine-learning,29971,Machine Learning,29971,1067,hadoop,18060,Hadoop,18060
521,37381,18060,563,data-visualization,37381,Data Visualization,37381,1067,hadoop,18060,Hadoop,18060
522,24778,18060,287,linked-data,24778,Linked Data,24778,1067,hadoop,18060,Hadoop,18060
523,383411,18060,573,big-data-analytics,383411,Big Data Analytics,383411,1067,hadoop,18060,Hadoop,18060
524,21506,18060,1283,database-development,21506,Database Development,21506,1067,hadoop,18060,Hadoop,18060
525,563,18060,7,opensource,563,Open Source,563,1067,hadoop,18060,Hadoop,18060
526,18060,48471,1067,hadoop,18060,Hadoop,18060,32,computer-programming,48471,Computer programming,48471
527,133666,48471,3931,product-management-in-agile,133666,Product management in agile,133666,32,computer-programming,48471,Computer programming,48471
528,21549,48471,83,agile-project-management,21549,Agile Project Management,21549,32,computer-programming,48471,Computer programming,48471
529,55324,48471,566,data-mining,55324,Data Mining,55324,32,computer-programming,48471,Computer programming,48471
530,10494,48471,1297,datamanagement,10494,Data Management,10494,32,computer-programming,48471,Computer programming,48471
531,48471,48471,32,computer-programming,48471,Computer programming,48471,32,computer-programming,48471,Computer programming,48471
532,7463,48471,4172,sqlserver,7463,SQL Server,7463,32,computer-programming,48471,Computer programming,48471
533,15582,48471,3,web-development,15582,Web Development,15582,32,computer-programming,48471,Computer programming,48471
534,1245,48471,1063,databasepro,1245,Database Professionals,1245,32,computer-programming,48471,Computer programming,48471
535,102811,48471,572,data-science,102811,Data Science,102811,32,computer-programming,48471,Computer programming,48471
